,id,filename,vector,label
53,53,../../images/data/1865/72.jpg,[ 0.47942856 -0.12712838  1.1235297  -1.3407385 ],0
54,54,../../images/data/1865/99.jpg,[ 1.4121668  -0.6757047  -0.44387487 -1.2442226 ],0
55,55,../../images/data/1865/173.jpg,[-3.753149   -1.3545673   2.5478837   0.46575072],0
56,56,../../images/data/1865/365.jpg,[ 0.6591633  -0.31179187  0.36560985 -2.4033804 ],0
57,57,../../images/data/1865/359.jpg,[ 0.21330884 -0.53586876  2.0507002  -1.5572865 ],0
58,58,../../images/data/1865/211.jpg,[ 0.39241186  0.2972972  -0.731549   -0.9429769 ],0
59,59,../../images/data/1865/205.jpg,[-1.1247702  -0.98939204  1.4604919  -0.2166973 ],0
60,60,../../images/data/1865/238.jpg,[ 1.2517114   0.21168731  0.18054901 -2.1745284 ],0
61,61,../../images/data/1865/204.jpg,[ 1.2826397 -2.827108   1.6974056 -1.6291037],0
62,62,../../images/data/1865/210.jpg,[-0.30505845 -0.8174708   1.317949   -1.3377185 ],0
63,63,../../images/data/1865/370.jpg,[-0.13043723 -0.14427884  0.72562754 -0.60523796],0
64,64,../../images/data/1865/364.jpg,[-0.50533766 -1.2914666   0.14839767 -1.7603343 ],0
65,65,../../images/data/1865/172.jpg,[ 0.6844314  -0.55242836  1.4630339  -1.9002506 ],0
66,66,../../images/data/1865/98.jpg,[ 1.0590129  -0.03767302  0.5514717  -2.0685568 ],0
67,67,../../images/data/1865/73.jpg,[ 0.4494653  -0.4587477   0.82410955 -0.43909964],0
68,68,../../images/data/1865/199.jpg,[ 0.2864938  -0.06638648  0.13219164 -1.3023489 ],0
69,69,../../images/data/1865/9.jpg,[ 0.3885527  -0.08852317  0.60016227 -2.7027917 ],0
70,70,../../images/data/1865/14.jpg,[ 0.00913957  0.15819024  0.08168773 -1.7396755 ],0
71,71,../../images/data/1865/28.jpg,[ 2.8766758  -0.49490526 -1.2122896  -2.2318807 ],0
72,72,../../images/data/1865/101.jpg,[ 0.19441178  0.64228404 -0.50529695 -1.4476879 ],0
73,73,../../images/data/1865/115.jpg,[ 0.35109928 -0.3622754  -0.7133961  -2.130753  ],0
74,74,../../images/data/1865/303.jpg,[-0.09998175 -0.5306816   0.61574316 -1.7338672 ],0
75,75,../../images/data/1865/288.jpg,[ 0.37448075  0.38120982  0.02169154 -2.779288  ],0
76,76,../../images/data/1865/277.jpg,[ 1.9068348  -0.2753804  -0.49256614 -0.10632179],0
77,77,../../images/data/1865/263.jpg,[ 0.7283736  -0.3961647  -0.00193717 -1.5519252 ],0
78,78,../../images/data/1865/276.jpg,[ 0.4695585 -0.6804316  0.9228153 -2.0862138],0
79,79,../../images/data/1865/289.jpg,[-1.7404017  -0.13345529 -1.4843321  -0.14668795],0
80,80,../../images/data/1865/316.jpg,[ 0.67468053  0.2905018   1.0922132  -1.6955066 ],0
81,81,../../images/data/1865/114.jpg,[-1.6643913   1.402144    0.11377548 -4.2166634 ],0
82,82,../../images/data/1865/100.jpg,[ 0.35793605 -0.14637865  0.470494   -1.005748  ],0
83,83,../../images/data/1865/128.jpg,[ 0.21087983 -0.03659751 -0.52387977 -1.2767429 ],0
84,84,../../images/data/1865/15.jpg,[ 1.1169548   0.11046264  0.9348452  -2.248055  ],0
85,85,../../images/data/1865/17.jpg,[ 0.36966088 -0.2829149   1.0334966  -2.1591954 ],0
86,86,../../images/data/1865/116.jpg,[-0.6646381  -0.6923022   1.5479696  -0.30870673],0
87,87,../../images/data/1865/328.jpg,[-0.02245208 -0.53214526  1.0038631  -1.3327105 ],0
88,88,../../images/data/1865/314.jpg,[-0.366443  -1.3961718  1.4015596 -1.5874692],0
89,89,../../images/data/1865/300.jpg,[-0.06982061 -0.93646026  0.16647099 -1.2755095 ],0
90,90,../../images/data/1865/260.jpg,[ 0.18481329 -0.8559184   0.6049025  -1.2106657 ],0
91,91,../../images/data/1865/274.jpg,[ 0.50314444 -0.8039414   1.6996434   0.5236763 ],0
92,92,../../images/data/1865/275.jpg,[ 0.70828587 -0.47839096  0.54062223 -1.5725605 ],0
93,93,../../images/data/1865/249.jpg,[ 0.8143638 -0.5395373  0.6076286 -0.8722341],0
94,94,../../images/data/1865/301.jpg,[-0.33820984 -0.8690014   0.17582332 -0.47077212],0
95,95,../../images/data/1865/315.jpg,[ 0.24897793 -0.07093718  0.5499146  -1.6897131 ],0
96,96,../../images/data/1865/103.jpg,[ 0.32267407  0.1188365   1.1460781  -0.8938663 ],0
97,97,../../images/data/1865/117.jpg,[ 2.1170115 -2.168366  -2.7227345 -3.7051976],0
98,98,../../images/data/1865/16.jpg,[-0.17433879 -0.16751064  0.8110409  -1.9651024 ],0
99,99,../../images/data/1865/113.jpg,[-0.3132684  -0.87793326  1.8126576  -1.7313541 ],0
100,100,../../images/data/1865/107.jpg,[-0.06515249 -0.5620792   0.93353796 -0.885047  ],0
101,101,../../images/data/1865/311.jpg,[ 0.2906728  -0.737623    0.10864256 -1.814913  ],0
102,102,../../images/data/1865/339.jpg,[ 0.7958147   0.03737972  1.0264046  -0.6839905 ],0
103,103,../../images/data/1865/265.jpg,[-0.20022747 -1.1567872   1.1232402  -1.7022936 ],0
104,104,../../images/data/1865/271.jpg,[-1.9106413  -1.2443478  -0.65726113 -4.6980257 ],0
105,105,../../images/data/1865/258.jpg,[ 0.28160837 -0.52350605  1.2286096  -0.8318006 ],0
106,106,../../images/data/1865/270.jpg,[-0.44547674 -1.0111135   0.6185032  -2.275529  ],0
107,107,../../images/data/1865/264.jpg,[ 0.7783888  -0.85854053  0.60325694 -0.9827347 ],0
108,108,../../images/data/1865/304.jpg,[-0.08751985 -0.24513079  0.32889268 -2.814917  ],0
109,109,../../images/data/1865/310.jpg,[1.9589152  0.5362413  0.09264444 1.4683313 ],0
110,110,../../images/data/1865/106.jpg,[ 0.46184376 -0.03740503 -0.00907065 -1.5836681 ],0
111,111,../../images/data/1865/13.jpg,[-1.0089679  -0.15606     0.99044466 -1.5289583 ],0
112,112,../../images/data/1865/39.jpg,[ 3.6042113  2.1231515  2.855002  -3.7443411],0
113,113,../../images/data/1865/11.jpg,[ 0.21993211  0.35068032 -0.33507064 -0.3424845 ],0
114,114,../../images/data/1865/110.jpg,[ 0.5013557  -0.21884109 -1.0142787  -2.503234  ],0
115,115,../../images/data/1865/138.jpg,[ 0.87516814 -0.5413468  -0.05193021 -1.3542378 ],0
116,116,../../images/data/1865/306.jpg,[ 1.1679788  -0.31978253  0.6543162  -2.8775177 ],0
117,117,../../images/data/1865/299.jpg,[-0.06982061 -0.93646026  0.16647099 -1.2755095 ],0
118,118,../../images/data/1865/272.jpg,[ 3.182295   -0.31329802 -3.6478024  -1.0375891 ],0
119,119,../../images/data/1865/266.jpg,[ 1.8288982 -1.2377932 -1.0303183 -1.5354079],0
120,120,../../images/data/1865/273.jpg,[ 0.24068305 -0.4846076   0.8780768  -1.2287629 ],0
121,121,../../images/data/1865/298.jpg,[-0.19387385  0.10166071  0.70652544 -0.8248465 ],0
122,122,../../images/data/1865/313.jpg,[ 0.30975488 -0.16431834 -0.2880979  -1.513973  ],0
123,123,../../images/data/1865/139.jpg,[ 0.652968   -0.9188936   0.42743465 -0.81043744],0
124,124,../../images/data/1865/111.jpg,[ 0.7571321 -1.5152812  1.8620868 -2.0437102],0
125,125,../../images/data/1865/105.jpg,[ 0.09556846 -0.22158672  2.0511856  -1.236974  ],0
126,126,../../images/data/1865/38.jpg,[-0.4677882 -0.4400312  1.6004207 -1.1712301],0
127,127,../../images/data/1865/21.jpg,[ 0.51024455 -0.39643338  1.4568884  -0.74610174],0
128,128,../../images/data/1865/35.jpg,[-1.5950325  1.988951  -3.1072013 -2.900997 ],0
129,129,../../images/data/1865/120.jpg,[ 1.2567    -1.0972071  1.2533004 -1.9954112],0
130,130,../../images/data/1865/134.jpg,[ 1.3628426   0.15166877  0.76265025 -2.9903426 ],0
131,131,../../images/data/1865/322.jpg,[-0.0787371  -0.5216577  -0.26822498 -0.98409235],0
132,132,../../images/data/1865/295.jpg,[ 0.07990316  0.31743833 -0.23081137 -1.601673  ],0
133,133,../../images/data/1865/281.jpg,[ 1.0245459  -0.05829086  0.17874692 -2.111136  ],0
134,134,../../images/data/1865/256.jpg,[-0.3043041   0.41006848 -0.78805256 -2.3878136 ],0
135,135,../../images/data/1865/243.jpg,[ 0.48753956  0.07131395 -0.21023728 -1.955989  ],0
136,136,../../images/data/1865/257.jpg,[-0.40861714  0.7864479   1.282655   -0.9222641 ],0
137,137,../../images/data/1865/280.jpg,[-0.92040867 -0.75857663  0.4674227  -2.6021023 ],0
138,138,../../images/data/1865/337.jpg,[ 0.8666206   0.9111326  -0.44466713 -2.2693496 ],0
139,139,../../images/data/1865/323.jpg,[ 0.5173213  -2.959399   -0.75116134 -2.595941  ],0
140,140,../../images/data/1865/135.jpg,[-0.17863008  0.3199024   1.2007718  -3.1743639 ],0
141,141,../../images/data/1865/109.jpg,[ 0.5319219   0.47946665  0.2419021  -1.200587  ],0
142,142,../../images/data/1865/34.jpg,[ 0.7855001  -0.06042554  0.09302472 -1.2790608 ],0
143,143,../../images/data/1865/20.jpg,[ 0.8299627 -0.3359106  1.1168878 -2.4790144],0
144,144,../../images/data/1865/22.jpg,[-2.8761444   0.22048949  0.14414524 -2.2098258 ],0
145,145,../../images/data/1865/137.jpg,[ 0.3862162  -0.11995115  1.1164284  -1.0827608 ],0
146,146,../../images/data/1865/123.jpg,[ 0.6851421  -0.59195256 -0.11466409 -1.6940475 ],0
147,147,../../images/data/1865/335.jpg,[ 0.6755398  0.6512321  1.9781477 -1.6022594],0
148,148,../../images/data/1865/321.jpg,[ 2.4762821  1.573487   0.9904244 -4.81674  ],0
149,149,../../images/data/1865/282.jpg,[ 2.513853   2.086029   4.300195  -3.5438988],0
150,150,../../images/data/1865/269.jpg,[ 0.4480354  -0.26138356  0.5650797  -1.9746828 ],0
151,151,../../images/data/1865/241.jpg,[-0.02932783 -4.0989656  -1.2189264  -3.49172   ],0
152,152,../../images/data/1865/255.jpg,[ 1.1984148   0.41296908  0.15508936 -0.61453366],0
153,153,../../images/data/1865/240.jpg,[ 0.4108174  -0.51289964  0.5787616  -2.640254  ],0
154,154,../../images/data/1865/268.jpg,[-3.9139752 -2.4191973  0.7176446 -1.6135416],0
155,155,../../images/data/1865/297.jpg,[ 0.49188957 -0.7903466   0.13808726 -1.3585665 ],0
156,156,../../images/data/1865/320.jpg,[ 2.7250538 -2.4642167 -2.6913724 -2.544579 ],0
157,157,../../images/data/1865/334.jpg,[ 1.401974   -3.1450076   0.56286645 -2.9312353 ],0
158,158,../../images/data/1865/308.jpg,[-0.3699673   0.10157792  1.0364723  -0.0345606 ],0
159,159,../../images/data/1865/136.jpg,[ 0.06028846 -0.6588807  -0.325182   -3.213974  ],0
160,160,../../images/data/1865/23.jpg,[ 0.633496   -0.26292136 -0.17208125 -0.7508893 ],0
161,161,../../images/data/1865/37.jpg,[ 0.9282473  -0.44111565  0.80134463 -1.837326  ],0
162,162,../../images/data/1865/27.jpg,[ 0.6814998  -0.8087301   0.49198744 -2.3936021 ],0
163,163,../../images/data/1865/132.jpg,[ 1.3203399  -0.34018448  0.47950384 -2.3180132 ],0
164,164,../../images/data/1865/126.jpg,[ 1.0108573  -1.2274907   0.33588502 -2.0232606 ],0
165,165,../../images/data/1865/324.jpg,[ 0.2233899   0.40125963  1.0822408  -0.7418672 ],0
166,166,../../images/data/1865/318.jpg,[ 0.09410886  0.6118506  -0.00680758 -1.7188472 ],0
167,167,../../images/data/1865/287.jpg,[ 0.57811826 -0.04082372  0.5585251  -1.3419194 ],0
168,168,../../images/data/1865/244.jpg,[ 0.80713016 -0.97939014  0.79143786 -1.6322303 ],0
169,169,../../images/data/1865/250.jpg,[-0.38206384  0.40467736 -0.58970857 -2.074569  ],0
170,170,../../images/data/1865/278.jpg,[ 1.2392431  -0.55375206  0.93387055 -0.97838366],0
171,171,../../images/data/1865/251.jpg,[ 0.8269262  -0.66546226  0.591753   -1.2940044 ],0
172,172,../../images/data/1865/245.jpg,[ 0.46587494  0.95696676  0.40046522 -2.2023878 ],0
173,173,../../images/data/1865/292.jpg,[ 0.10669497 -0.7637123  -0.18065764 -1.5042282 ],0
174,174,../../images/data/1865/319.jpg,[-0.8991938  -0.16967084  0.93770313 -0.6798403 ],0
175,175,../../images/data/1865/325.jpg,[ 1.0255133   1.7775779  -0.44788173 -0.83841735],0
176,176,../../images/data/1865/331.jpg,[-0.27107045  0.06095884  1.9725533  -1.6212795 ],0
177,177,../../images/data/1865/133.jpg,[-0.08624765  0.31197628  1.5181947  -1.8217552 ],0
178,178,../../images/data/1865/26.jpg,[ 0.22638705  0.5204334   0.5925466  -2.8580227 ],0
179,179,../../images/data/1865/32.jpg,[ 1.374805   -0.9356024   0.39657757 -1.350688  ],0
180,180,../../images/data/1865/24.jpg,[ 0.6596499  0.3897898  0.4251339 -2.8137062],0
181,181,../../images/data/1865/30.jpg,[ 0.52107245 -0.10057952  0.9254923  -2.096428  ],0
182,182,../../images/data/1865/125.jpg,[ 3.2901506   0.87516034 -1.7487435  -3.6082387 ],0
183,183,../../images/data/1865/119.jpg,[ 0.38782075 -0.14828898 -0.4518917  -1.4199824 ],0
184,184,../../images/data/1865/327.jpg,[ 0.19501522  0.0271859   0.5837252  -1.6584594 ],0
185,185,../../images/data/1865/333.jpg,[ 0.47870877 -0.646927    0.79946804 -1.7554574 ],0
186,186,../../images/data/1865/284.jpg,[-0.7246489 -0.7790499  1.0092826 -2.0928755],0
187,187,../../images/data/1865/253.jpg,[-0.14821836 -0.26968887  1.8531809  -1.8158448 ],0
188,188,../../images/data/1865/247.jpg,[-0.11839672 -0.7244288  -0.5862675  -0.8347466 ],0
189,189,../../images/data/1865/252.jpg,[ 3.1545343 -0.5158479 -0.7243788 -1.3614072],0
190,190,../../images/data/1865/285.jpg,[-0.02480551 -0.14332487  1.6075265  -1.0033615 ],0
191,191,../../images/data/1865/291.jpg,[ 0.3895252  -0.72545695  0.281527   -1.2076074 ],0
192,192,../../images/data/1865/326.jpg,[ 1.039202   0.5516362  0.5202315 -2.199853 ],0
193,193,../../images/data/1865/118.jpg,[ 0.60468453 -0.03609671  0.02696441 -2.8587084 ],0
194,194,../../images/data/1865/130.jpg,[ 1.8271432 -2.2462618 -3.669822  -3.5554764],0
195,195,../../images/data/1865/31.jpg,[-0.05519101  0.81399786  0.06725906 -4.1198807 ],0
196,196,../../images/data/1865/25.jpg,[ 1.2094245  -0.91290545  0.29630944 -1.1319399 ],0
197,197,../../images/data/1865/19.jpg,[-1.0028594  -0.14444615  0.07041143 -0.97592545],0
198,198,../../images/data/1865/4.jpg,[ 2.253611  -4.0233865 -0.5217056 -4.124196 ],0
199,199,../../images/data/1865/56.jpg,[ 0.15940335  0.00279079  1.1082458  -2.029902  ],0
200,200,../../images/data/1865/180.jpg,[ 0.04492513  0.2816982   0.25006333 -1.3395594 ],0
201,201,../../images/data/1865/81.jpg,[ 5.087887    0.30315194 -0.29229    -1.0271544 ],0
202,202,../../images/data/1865/95.jpg,[ 0.67103034 -0.1397927   0.48029658 -1.3712687 ],0
203,203,../../images/data/1865/143.jpg,[ 0.26857236  0.11378858  0.8369527  -0.84131503],0
204,204,../../images/data/1865/382.jpg,[ 0.6458488  -0.63574594  0.34801623 -0.94095767],0
205,205,../../images/data/1865/396.jpg,[ 1.1622934   0.35897014  0.11034654 -0.6550069 ],0
206,206,../../images/data/1865/369.jpg,[ 0.03562406 -1.0377898   0.71802497 -2.6351519 ],0
207,207,../../images/data/1865/355.jpg,[-0.40741107 -1.369293    0.42965338 -2.0013149 ],0
208,208,../../images/data/1865/209.jpg,[ 0.63349265  0.01788638  0.71859264 -0.54748225],0
209,209,../../images/data/1865/235.jpg,[ 1.9231645  1.7245343 -4.5783963 -5.0030675],0
210,210,../../images/data/1865/220.jpg,[ 0.31034806  0.09717558  1.4262676  -1.3290803 ],0
211,211,../../images/data/1865/234.jpg,[ 0.27772    -0.41784897  0.66544557 -1.1955228 ],0
212,212,../../images/data/1865/208.jpg,[ 0.7345056   0.05470769  0.15172456 -1.3460573 ],0
213,213,../../images/data/1865/340.jpg,[ 0.53086144 -0.15736677 -0.4228032  -2.2851424 ],0
214,214,../../images/data/1865/368.jpg,[-0.14447448  0.62095904 -0.2160678  -1.2207367 ],0
215,215,../../images/data/1865/397.jpg,[ 1.0679069   0.12996624  0.75941586 -0.35564873],0
216,216,../../images/data/1865/156.jpg,[-1.1127152  -1.9013699  -0.1304679   0.65759134],0
217,217,../../images/data/1865/142.jpg,[-0.3831493  -0.9061229  -0.15986611 -2.1158073 ],0
218,218,../../images/data/1865/94.jpg,[-0.41766533 -2.1410325  -0.47106126 -0.11635635],0
219,219,../../images/data/1865/195.jpg,[ 0.26417115 -0.00340344  1.4984629  -0.5818113 ],0
220,220,../../images/data/1865/181.jpg,[ 0.06142632 -0.4195146   0.9853089  -0.34698322],0
221,221,../../images/data/1865/5.jpg,[ 0.32271102  1.2251945   0.8959851  -2.8971565 ],0
222,222,../../images/data/1865/43.jpg,[ 0.09181169  0.13285969 -0.2595699  -4.074445  ],0
223,223,../../images/data/1865/55.jpg,[ 0.2105942  -0.7145392   0.01645921 -0.6264229 ],0
224,224,../../images/data/1865/7.jpg,[ 0.75783974 -0.40698782 -0.20854212 -3.1062326 ],0
225,225,../../images/data/1865/69.jpg,[ 0.6892689 -1.287957   2.1941264 -0.6582861],0
226,226,../../images/data/1865/197.jpg,[ 0.3478246 -0.3141053  0.887758  -0.2583761],0
227,227,../../images/data/1865/183.jpg,[-0.03152486  0.13004647  0.06004332 -1.39467   ],0
228,228,../../images/data/1865/168.jpg,[-0.44770786  0.25773677  0.85815024 -2.4646633 ],0
229,229,../../images/data/1865/82.jpg,[ 0.3318899  -0.10150971  1.1898193  -1.8472512 ],0
230,230,../../images/data/1865/154.jpg,[-0.46479568 -0.6491325   0.23630928 -1.3791673 ],0
231,231,../../images/data/1865/395.jpg,[ 0.8715401  -0.61858726 -0.11596133 -0.93085146],0
232,232,../../images/data/1865/381.jpg,[ 0.53592616 -0.2989457  -0.35503867 -1.1277778 ],0
233,233,../../images/data/1865/356.jpg,[ 0.23587874  0.3754532  -0.06878258 -1.1142688 ],0
234,234,../../images/data/1865/222.jpg,[-1.0642273  -0.33912066  1.7546337  -0.9873009 ],0
235,235,../../images/data/1865/236.jpg,[ 0.80028397 -0.64353585  0.9820647  -0.39685342],0
236,236,../../images/data/1865/237.jpg,[-0.12850258 -0.29749396  1.0560424  -1.1497862 ],0
237,237,../../images/data/1865/343.jpg,[-0.9669041  0.6726217  0.7960565 -2.3544102],0
238,238,../../images/data/1865/357.jpg,[ 0.33146814 -0.5554757   0.37528715 -0.49472103],0
239,239,../../images/data/1865/380.jpg,[ 0.2655194 -1.0553393 -0.8923135 -2.3832197],0
240,240,../../images/data/1865/141.jpg,[ 0.821176  -1.066999   1.101026  -0.8920363],0
241,241,../../images/data/1865/155.jpg,[ 0.16396478 -0.41365257  0.18009232 -0.77900845],0
242,242,../../images/data/1865/83.jpg,[ 0.02358822  0.23468374 -0.18634726 -2.0608773 ],0
243,243,../../images/data/1865/169.jpg,[ 0.30229965 -1.0842083   0.05220817 -1.1330136 ],0
244,244,../../images/data/1865/182.jpg,[ 0.10303883  0.08737204 -0.887354    0.26588336],0
245,245,../../images/data/1865/68.jpg,[-0.24594876 -0.9138963  -0.10016586 -2.2005663 ],0
246,246,../../images/data/1865/40.jpg,[-0.4588351  -0.06281819  0.52657413 -1.8345933 ],0
247,247,../../images/data/1865/54.jpg,[-0.5679535   0.25697866  1.6550786  -1.6751688 ],0
248,248,../../images/data/1865/6.jpg,[-0.16704652  0.31480202  1.1025419  -2.0362744 ],0
249,249,../../images/data/1865/78.jpg,[ 1.5724294   0.67474437  0.08097933 -0.9366765 ],0
250,250,../../images/data/1865/186.jpg,[ 0.69522625 -0.23138858  0.3807449  -1.061209  ],0
251,251,../../images/data/1865/2.jpg,[ 0.8645347  -0.9567256  -0.09148981 -1.617026  ],0
252,252,../../images/data/1865/44.jpg,[ 1.0617132  -0.99153566 -2.2226503  -2.9190414 ],0
253,253,../../images/data/1865/151.jpg,[-0.4552898  -1.1155161   0.42149612 -2.272121  ],0
254,254,../../images/data/1865/145.jpg,[ 2.5407946 -3.8509598 -0.9157994 -3.9080265],0
255,255,../../images/data/1865/87.jpg,[ 0.00990227 -0.50111175  2.1797764  -2.4921565 ],0
256,256,../../images/data/1865/179.jpg,[ 0.80738217  0.14914678 -0.22084929 -0.6650243 ],0
257,257,../../images/data/1865/390.jpg,[-0.7904987 -0.0321479  0.8463948 -1.8432844],0
258,258,../../images/data/1865/353.jpg,[ 5.1956267   5.0078983   0.27135226 -3.9750881 ],0
259,259,../../images/data/1865/347.jpg,[ 1.5601952   0.48740146 -0.8571975  -2.0905552 ],0
260,260,../../images/data/1865/227.jpg,[-0.22113761 -0.15191199  1.044142   -1.0834262 ],0
261,261,../../images/data/1865/232.jpg,[-1.0637083 -0.3070846  0.6811652 -2.5024154],0
262,262,../../images/data/1865/226.jpg,[ 0.38762167 -1.0644733   0.77915835 -2.209158  ],0
263,263,../../images/data/1865/346.jpg,[-0.34176108  1.0724345   0.82279515 -2.6555524 ],0
264,264,../../images/data/1865/385.jpg,[ 0.22195294 -0.53922915  0.23805211 -2.607612  ],0
265,265,../../images/data/1865/391.jpg,[ 1.4416574   0.36193404  0.59197974 -1.4225645 ],0
266,266,../../images/data/1865/86.jpg,[ 0.8129776  -0.25997236  0.23973654 -2.4301834 ],0
267,267,../../images/data/1865/92.jpg,[ 0.05600337 -0.10883727  0.7688885  -1.7892034 ],0
268,268,../../images/data/1865/144.jpg,[-0.8615219  -0.19153704  0.5707512  -1.4329305 ],0
269,269,../../images/data/1865/150.jpg,[ 3.243235   -2.3628397  -0.10037829  0.2951627 ],0
270,270,../../images/data/1865/3.jpg,[ 0.27605346  0.26978466 -0.3498719  -2.8300204 ],0
271,271,../../images/data/1865/51.jpg,[-0.29533646 -0.78185105  0.8624196  -0.97736096],0
272,272,../../images/data/1865/79.jpg,[ 0.37645653 -0.6860235   0.79272103 -1.810415  ],0
273,273,../../images/data/1865/193.jpg,[ 0.28222683 -0.66137713 -0.15931584 -0.3494    ],0
274,274,../../images/data/1865/185.jpg,[ 0.42766622  0.21127139  0.79163146 -0.72059727],0
